,id,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,YEARS_BIRTH,Age_group,YEARS_EMPLOYED,EMPLOYED_group,income_avg
9959,F176512384283500,F,N,Y,0,283500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Private service staff,2.0,2.0,0.0,49,40,6,5~10,141750.0
9960,F12408229390000,F,Y,Y,1,90000.0,Commercial associate,Higher education,Married,Municipal apartment,0,0,0,NaN,3.0,11.0,2.0,34,30,6,5~10,30000.0
9961,F172472208112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,41.0,1.0,48,40,6,5~10,56250.0
9962,F14436401225000,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Sales staff,1.0,27.0,0.0,40,40,1,1~5,225000.0
9963,M201451043225000,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,1.0,1.0,56,50,2,1~5,112500.0
9964,F165891497225000,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,7.0,2.0,46,40,4,1~5,112500.0
9965,M174542361247500,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,29.0,1.0,48,40,6,5~10,123750.0
9966,F122102747112500,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3.0,25.0,2.0,34,30,7,5~10,37500.0
9967,F14128374135000,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,34.0,2.0,39,30,1,1~5,67500.0
9968,F174780225000,F,Y,Y,1,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,3.0,46.0,2.0,48,40,No work experience,No work experience,75000.0
9969,M11112469360000,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,3.0,60.0,2.0,31,30,1,1~5,120000.0
9970,F136433883202500,F,N,Y,2,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cleaning staff,4.0,4.0,2.0,38,30,10,10~20,50625.0
9971,M155627824135000,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Laborers,2.0,27.0,1.0,43,40,21,20~30,67500.0
9972,F14548631794500,F,N,Y,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,Medicine staff,1.0,54.0,2.0,40,40,17,10~20,94500.0
9973,F23379038250,F,N,Y,0,38250.0,Pensioner,Higher education,Married,House / apartment,0,1,0,No work experience,2.0,25.0,2.0,65,60,No work experience,No work experience,19125.0
9974,F204621881175950,F,N,Y,0,175950.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,13.0,2.0,57,50,5,5~10,87975.0
9975,M106551444315000,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Managers,2.0,32.0,2.0,30,30,3,1~5,157500.0
9976,F153516790180000,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1.0,40.0,1.0,43,40,18,10~20,180000.0
9977,F136903748157500,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,3.0,37.0,0.0,38,30,10,10~20,52500.0
9978,M172815578139500,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,4.0,29.0,2.0,48,40,15,10~20,34875.0
9979,F171521253247500,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Laborers,3.0,41.0,2.0,47,40,3,1~5,82500.0
9980,F193166039108000,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Core staff,2.0,14.0,2.0,53,50,16,10~20,54000.0
9981,F15060359202500,F,Y,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,NaN,2.0,45.0,2.0,42,40,0,~1,101250.0
9982,M150981562450000,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,3.0,55.0,2.0,42,40,4,1~5,150000.0
9983,F1907010490360000,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,2.0,45.0,0.0,53,50,28,20~30,180000.0
9984,M16767147790000,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,3.0,11.0,2.0,46,40,4,1~5,30000.0
9985,M189502021157500,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,31.0,2.0,52,50,5,5~10,78750.0
9986,F233043202171000,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,1,NaN,1.0,51.0,2.0,64,60,8,5~10,171000.0
9987,M107553352382500,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,32.0,2.0,30,30,9,5~10,191250.0
9988,M196310202500,M,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,47.0,2.0,54,50,No work experience,No work experience,101250.0
9989,F9436235315000,F,N,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,3.0,0.0,26,20,0,~1,157500.0
9990,F16435974581000,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,NaN,4.0,9.0,2.0,46,40,26,20~30,20250.0
9991,F19931314174250,F,N,N,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,49.0,1.0,55,50,8,5~10,37125.0
9992,F216480180000,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,2.0,40.0,2.0,60,60,No work experience,No work experience,90000.0
9993,F154363476130500,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,4.0,43.0,2.0,43,40,9,5~10,32625.0
9994,F112062514315000,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Core staff,3.0,17.0,2.0,31,30,6,5~10,105000.0
9995,F119741388225000,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1.0,47.0,2.0,33,30,3,1~5,225000.0
9996,M151672162270000,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,38.0,2.0,42,40,5,5~10,90000.0
9997,M19026288190000,M,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,4.0,3.0,2.0,53,50,7,5~10,22500.0
9998,F116372285135000,F,N,N,2,135000.0,State servant,Incomplete higher,Married,With parents,1,1,0,Core staff,4.0,8.0,2.0,32,30,6,5~10,33750.0
9999,M241660225000,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,11.0,1.0,67,60,No work experience,No work experience,112500.0
10000,F11007762121500,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,0,0,0,NaN,3.0,29.0,2.0,31,30,2,1~5,40500.0
10001,F198261048157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2.0,45.0,2.0,55,50,2,1~5,78750.0
10002,F151404816130500,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Cleaning staff,2.0,24.0,2.0,42,40,13,10~20,65250.0
10003,M191704965157500,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,47.0,0.0,53,50,13,10~20,78750.0
10004,M83531081202500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Core staff,2.0,25.0,2.0,23,20,2,1~5,101250.0
10005,M123651141180000,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,5.0,2.0,34,30,3,1~5,90000.0
10006,M159721051126000,M,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,60.0,1.0,44,40,2,1~5,63000.0
10007,F169732925382500,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,55.0,2.0,47,40,8,5~10,191250.0
10008,M148543518135000,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,28.0,2.0,41,40,9,5~10,67500.0
10009,F23372076500,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,No work experience,1.0,56.0,2.0,65,60,No work experience,No work experience,76500.0
10010,F110893902360000,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,53.0,1.0,31,30,10,10~20,180000.0
10011,M12175200135000,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,46.0,1.0,34,30,0,~1,33750.0
10012,F111893352157500,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,1,NaN,2.0,27.0,2.0,31,30,9,5~10,78750.0
10013,F9302837139500,F,N,Y,0,139500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,NaN,1.0,5.0,2.0,26,20,2,1~5,139500.0
10014,F118133266202500,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,3.0,18.0,0.0,33,30,8,5~10,67500.0
10015,F19137349652500,F,Y,N,0,652500.0,Working,Higher education,Single / not married,House / apartment,1,1,1,Managers,1.0,20.0,2.0,53,50,0,~1,652500.0
10016,F123691314180000,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,2.0,55.0,1.0,34,30,3,1~5,90000.0
10017,F1803810475135000,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,8.0,2.0,50,50,28,20~30,67500.0
10018,F118554583103500,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2.0,22.0,1.0,33,30,12,10~20,51750.0
10019,F13760370225000,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,0,0,1,Accountants,4.0,6.0,2.0,38,30,1,1~5,56250.0
10020,F15737432157500,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,0,0,0,NaN,1.0,14.0,1.0,44,40,1,1~5,157500.0
10021,M11045939162000,M,N,N,1,162000.0,Working,Higher education,Married,Municipal apartment,0,0,0,NaN,3.0,43.0,2.0,31,30,2,1~5,54000.0
10022,F1085182690000,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,41.0,2.0,30,30,2,1~5,45000.0
10023,F113481436180000,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Private service staff,2.0,31.0,2.0,32,30,3,1~5,90000.0
10024,F227880112500,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,10.0,2.0,63,60,No work experience,No work experience,56250.0
10025,F109591881225000,F,Y,N,1,225000.0,Working,Higher education,Married,With parents,0,0,0,Secretaries,3.0,35.0,1.0,31,30,5,5~10,75000.0
10026,F106781526112500,F,N,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,With parents,0,0,0,Security staff,1.0,42.0,2.0,30,30,4,1~5,112500.0
10027,F167311367112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,7.0,2.0,46,40,3,1~5,112500.0
10028,M114941861337500,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,1,1,1,Managers,3.0,4.0,2.0,32,30,5,5~10,112500.0
10029,F126305145112500,F,Y,Y,0,112500.0,Commercial associate,Higher education,Married,With parents,0,0,0,Accountants,2.0,12.0,2.0,35,30,14,10~20,56250.0
10030,F198634451288000,F,N,Y,0,288000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,44.0,1.0,55,50,12,10~20,144000.0
10031,M113842727202500,M,Y,Y,5,202500.0,Working,Secondary / secondary special,Married,Co-op apartment,0,0,0,Managers,7.0,46.0,0.0,32,30,7,5~10,28928.571428571428
10032,F24026058500,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,27.0,2.0,66,60,No work experience,No work experience,29250.0
10033,F179582515247500,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,51.0,2.0,50,50,6,5~10,123750.0
10034,M205622178337500,M,N,Y,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,16.0,2.0,57,50,5,5~10,168750.0
10035,M103253026148500,M,Y,N,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,NaN,2.0,26.0,1.0,29,20,8,5~10,74250.0
10036,F218450189000,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,0,0,0,No work experience,1.0,36.0,2.0,60,60,No work experience,No work experience,189000.0
10037,F165821194270000,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,Cleaning staff,1.0,21.0,2.0,46,40,3,1~5,270000.0
10038,F10063917171000,F,N,N,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Private service staff,2.0,26.0,2.0,28,20,2,1~5,85500.0
10039,M232890180000,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,No work experience,2.0,42.0,0.0,64,60,No work experience,No work experience,90000.0
10040,F103971037315000,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Accountants,1.0,8.0,0.0,29,20,2,1~5,315000.0
10041,F159441467675000,F,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,NaN,3.0,60.0,2.0,44,40,4,1~5,225000.0
10042,M137023565202500,M,N,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,5.0,35.0,2.0,38,30,9,5~10,40500.0
10043,M17837351112500,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Security staff,2.0,10.0,2.0,49,40,0,~1,56250.0
10044,F210490157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,No work experience,1.0,12.0,2.0,58,50,No work experience,No work experience,157500.0
10045,M90962202270000,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,0,1,0,Laborers,2.0,14.0,2.0,25,20,6,5~10,135000.0
10046,M114404663135000,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,24.0,0.0,32,30,12,10~20,67500.0
10047,F18258628157500,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Laborers,1.0,24.0,2.0,51,50,1,1~5,157500.0
10048,F177251783180000,F,N,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Accountants,1.0,24.0,2.0,49,40,4,1~5,180000.0
10049,F159253332112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,25.0,2.0,44,40,9,5~10,56250.0
10050,M194832765157500,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,26.0,2.0,54,50,7,5~10,78750.0
10051,M233130315000,M,Y,Y,0,315000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,12.0,1.0,64,60,No work experience,No work experience,157500.0
10052,M14994926157500,M,N,N,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,4.0,4.0,2.0,42,40,2,1~5,39375.0
10053,F162791478112500,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,31.0,2.0,45,40,4,1~5,56250.0
10054,F249140126000,F,N,N,0,126000.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,No work experience,1.0,46.0,2.0,69,60,No work experience,No work experience,126000.0
10055,M8668321166500,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Sales staff,1.0,8.0,1.0,24,20,0,~1,166500.0
10056,F188932423157500,F,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,11.0,0.0,52,50,6,5~10,78750.0
10057,M19060398202500,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,40.0,0.0,53,50,1,1~5,67500.0
10058,F10437159690000,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,6.0,0.0,29,20,4,1~5,45000.0
10059,F114952552234000,F,N,Y,0,234000.0,Commercial associate,Higher education,Married,House / apartment,0,1,1,NaN,2.0,50.0,2.0,32,30,6,5~10,117000.0
10060,M111774205225000,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,11.0,2.0,31,30,11,10~20,75000.0
10061,F219675215234000,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,Core staff,2.0,13.0,2.0,61,60,14,10~20,117000.0
10062,F13619385180000,F,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,IT staff,1.0,48.0,2.0,38,30,1,1~5,180000.0
10063,F204410157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,22.0,0.0,57,50,No work experience,No work experience,157500.0
10064,M142403541180000,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2.0,40.0,2.0,40,40,9,5~10,90000.0
10065,M11050443157500,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,3.0,19.0,2.0,31,30,1,1~5,52500.0
10066,F12384222390000,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,3.0,52.0,2.0,34,30,6,5~10,30000.0
10067,F174687413180000,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,6.0,35.0,2.0,48,40,20,20~30,30000.0
10068,F142101128135000,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Private service staff,2.0,41.0,0.0,39,30,3,1~5,67500.0
10069,F193051905360000,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,0,0,0,Core staff,1.0,49.0,1.0,53,50,5,5~10,360000.0
10070,M9514461360000,M,N,N,0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,Waiters/barmen staff,1.0,3.0,1.0,27,20,1,1~5,360000.0
10071,M89901566346500,M,Y,N,0,346500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,11.0,2.0,25,20,4,1~5,173250.0
10072,M104502077315000,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,39.0,1.0,29,20,5,5~10,157500.0
10073,F202980315000,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,No work experience,2.0,20.0,2.0,56,50,No work experience,No work experience,157500.0
10074,M185291204135000,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,19.0,2.0,51,50,3,1~5,135000.0
10075,F11660807112500,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,3.0,10.0,1.0,32,30,2,1~5,37500.0
